bar_index,timestamp,hour_of_day,symbol,timeframe,direction,grade,confidence,level_type,in_lvn,cvd_signal,cvd_seq_length,bull_val,bear_vah,entry_price,stop_loss,targets_hit,r_multiple,outcome,bars_to_outcome
3666,2026-03-07 23:15:00,23,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,67223.044,67250.809,67378.22,66846.896724,1,-0.784,LOSS,14
3683,2026-03-08 03:30:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66896.62,67233.077,66994.82,66468.590476,4,1.322,WIN,27
3702,2026-03-08 08:15:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67251.3166,67388.0018,67276.85,66733.713049,5,0.761,WIN,8
3718,2026-03-08 12:15:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,67442.6392,67431.46,66333.498133,2,-0.052,WIN,1
3724,2026-03-08 13:45:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66813.92,67163.758,67234.86,66207.337212,4,0.02,WIN,24
3733,2026-03-08 16:00:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67085.741,67386.7894,67098.7,66481.12469,3,0.43,WIN,18
3742,2026-03-08 18:15:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66944.3986,67146.6278,66930.67,66254.101776,4,0.484,WIN,9
3775,2026-03-09 02:30:00,2,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66401.25,66326.5456,66573.75,65036.160141,6,0.177,WIN,2
3796,2026-03-09 07:45:00,7,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67079.7724,0.0,67555.13,66450.504288,2,-0.009,WIN,1
3807,2026-03-09 10:30:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,68093.5768,67678.26,66867.903315,3,0.358,WIN,7
3828,2026-03-09 15:45:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69098.0468,69248.1826,68863.66,67689.212622,3,0.35,WIN,15
3839,2026-03-09 18:30:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68400.17,68660.2248,68489.13,67473.767037,2,0.115,WIN,3
3847,2026-03-09 20:30:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68881.6992,69384.053,68882.52,67877.414311,3,0.165,WIN,16
3854,2026-03-09 22:15:00,22,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68874.0496,69083.3808,68812.0,67878.978464,3,0.182,WIN,9
3859,2026-03-09 23:30:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68822.1116,69041.618,68549.11,67794.563875,4,0.648,WIN,5
3869,2026-03-10 02:00:00,2,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68786.04,0.0,69227.25,68415.396576,1,0.164,WIN,1
3880,2026-03-10 04:45:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69441.57,69814.0004,70072.94,68971.631813,0,0.0,TIMEOUT,60
3899,2026-03-10 09:30:00,9,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70653.24,70820.3636,71075.63,70274.193419,0,-1.0,LOSS,16
3905,2026-03-10 11:00:00,11,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,70924.362,70938.0278,70618.08,69922.946351,1,-0.463,LOSS,10
3910,2026-03-10 12:15:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70917.5388,70940.6644,70384.41,69649.742421,2,0.077,LOSS,7
3918,2026-03-10 14:15:00,14,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,69916.9192,69799.3,68426.598257,1,0.086,WIN,1
3931,2026-03-10 17:30:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71190.555,71369.461,70688.65,69741.259219,0,-1.0,LOSS,8
3936,2026-03-10 18:45:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70557.87,70584.1392,70013.87,68686.437808,1,0.075,TIMEOUT,60
3942,2026-03-10 20:15:00,20,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,69861.756,70487.6476,70251.2,68922.716872,2,0.007,TIMEOUT,60
3950,2026-03-10 22:15:00,22,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69541.91,69992.7528,69601.21,68558.694436,4,0.191,TIMEOUT,60
3963,2026-03-11 01:30:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69765.13,70144.0,69955.98,69286.36643,1,-0.695,LOSS,41
3974,2026-03-11 04:15:00,4,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,69488.7,70144.0,69980.15,68960.562352,3,0.39,WIN,60
3991,2026-03-11 08:30:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69510.28,69790.3544,69672.71,68860.923328,5,0.423,WIN,35
3997,2026-03-11 10:00:00,10,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,69384.5,69638.7512,69502.63,68809.577986,4,0.498,WIN,13
4005,2026-03-11 12:00:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,69399.284,69152.82,68522.657687,4,1.042,WIN,5
4020,2026-03-11 15:45:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70035.33,70550.185,70227.91,68702.607777,3,0.052,WIN,1
4031,2026-03-11 18:30:00,18,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,0.0,70900.3252,70512.48,69451.278218,2,0.259,WIN,14
4040,2026-03-11 20:45:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70393.4484,70886.1528,70634.96,69599.595117,2,0.063,WIN,5
4045,2026-03-11 22:00:00,22,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,70433.4194,70829.4336,70809.03,69908.416044,1,-0.04,WIN,1
4050,2026-03-11 23:15:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70284.0382,70528.5216,70367.12,69656.941162,0,-1.0,LOSS,12
4060,2026-03-12 01:45:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70141.045,70510.0988,69841.31,69289.990795,0,-1.0,LOSS,4
4074,2026-03-12 05:15:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69446.6,69415.5372,69256.95,68721.333591,5,0.877,WIN,24
4083,2026-03-12 07:30:00,7,BTCUSDT,15m,LONG,A,83.0,LVN,True,BULLISH_ENTRY,1,69407.72,69522.2152,69675.68,69048.518161,2,0.729,WIN,60
4104,2026-03-12 12:45:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70329.5734,70549.1424,70381.8,69717.613412,1,-0.344,LOSS,4
4110,2026-03-12 14:15:00,14,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,69964.56,69993.355,69953.32,69465.987523,0,-1.0,LOSS,1
4120,2026-03-12 16:45:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70040.0,70449.7308,70381.16,69171.214162,3,0.208,WIN,29
4127,2026-03-12 18:30:00,18,BTCUSDT,15m,LONG,A,83.0,LVN,True,BULLISH_ENTRY,1,70242.876,70417.0706,69924.69,68951.342206,3,0.434,WIN,5
4142,2026-03-12 22:15:00,22,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70111.28,70418.6272,70180.62,69492.846318,3,0.327,WIN,4
4163,2026-03-13 03:30:00,3,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,71390.9588,71759.95,71152.37,70280.450421,3,0.481,WIN,20
4177,2026-03-13 07:00:00,7,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71200.471,71637.54,71423.43,70681.791725,1,0.091,WIN,1
4197,2026-03-13 12:00:00,12,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,72294.54,72465.409,72420.0,71562.968023,2,-0.058,WIN,1
4214,2026-03-13 16:15:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,72189.598,71393.26,70474.727418,2,0.693,WIN,4
4224,2026-03-13 18:45:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70995.7342,71714.6612,71055.45,70001.976828,1,0.089,TIMEOUT,60
4234,2026-03-13 21:15:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71132.2484,71255.3338,71165.41,70526.083912,0,-1.0,LOSS,17
4248,2026-03-14 00:45:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,70810.8092,70631.97,69855.910265,2,0.193,TIMEOUT,60
4258,2026-03-14 03:15:00,3,BTCUSDT,15m,LONG,A,83.0,LVN,True,BULLISH_ENTRY,1,70762.0944,70858.1234,71041.67,70406.815152,1,-0.657,LOSS,13
4268,2026-03-14 05:45:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70983.32,71148.944,71013.75,70462.265705,0,-1.0,LOSS,3
4278,2026-03-14 08:15:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70492.8314,70700.023,70671.78,70142.140623,1,0.242,TIMEOUT,60
4306,2026-03-14 15:15:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70563.56,70682.544,70686.69,70237.063716,4,0.604,WIN,34
4311,2026-03-14 16:30:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70591.436,70683.0988,70647.49,70259.915408,4,0.837,WIN,29
4345,2026-03-15 01:00:00,1,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,70977.14,71154.921,70949.72,70600.482387,1,0.356,WIN,4
4358,2026-03-15 04:15:00,4,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,71264.78,71376.2584,71538.04,71080.926742,0,0.0,TIMEOUT,60
4374,2026-03-15 08:15:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71411.88,71586.5334,71586.22,71152.692556,0,0.0,TIMEOUT,60
4383,2026-03-15 10:30:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71727.4954,71835.011,71830.64,71430.922426,0,-1.0,LOSS,10
4388,2026-03-15 11:45:00,11,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71715.866,71867.0832,71839.42,71365.349697,0,-1.0,LOSS,5
4397,2026-03-15 14:00:00,14,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71392.77,71487.851,71579.35,71086.851867,0,0.0,TIMEOUT,60
4405,2026-03-15 16:00:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71412.2112,71599.36,71559.98,71019.860661,2,0.23,WIN,7
4410,2026-03-15 17:15:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71396.1952,71465.82,71515.17,71022.613015,1,0.045,WIN,1
4442,2026-03-16 01:15:00,1,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,72513.3548,73008.94,72645.39,71410.894968,3,-0.008,WIN,2
4449,2026-03-16 03:00:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72419.28,72697.336,72528.13,71696.76202,2,0.136,WIN,1
4456,2026-03-16 04:45:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,73446.072,73870.4264,73835.62,72590.762079,3,0.166,WIN,35
4464,2026-03-16 06:45:00,6,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,73701.01,73980.45,73714.36,72790.885759,1,0.223,WIN,1
4471,2026-03-16 08:30:00,8,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,73634.5832,74207.5,72906.56,72445.688432,3,1.811,WIN,15
4486,2026-03-16 12:15:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,73473.7646,73677.6432,73878.04,72809.188692,2,-0.181,WIN,1
4503,2026-03-16 16:30:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,73338.838,73726.34,73657.29,72277.461532,4,0.047,WIN,6
4530,2026-03-16 23:15:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,74606.088,74612.39,73432.734609,2,-0.046,WIN,1
4542,2026-03-17 02:15:00,2,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,75877.9438,75172.0,74000.488196,0,-1.0,LOSS,9
4550,2026-03-17 04:15:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,74364.5116,76000.0,74419.33,73566.291451,0,-1.0,LOSS,23
4555,2026-03-17 05:30:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,74101.6464,75272.8576,73943.01,73332.741133,2,0.598,WIN,60
4567,2026-03-17 08:30:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,73878.3208,74405.673,74394.28,73433.765971,1,-0.671,LOSS,21
4577,2026-03-17 11:00:00,11,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,74124.3118,74435.1302,73930.54,72898.335439,4,0.4,WIN,16
4590,2026-03-17 14:15:00,14,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,73424.79,73727.2152,73892.18,72871.376299,2,0.26,TIMEOUT,60
4596,2026-03-17 15:45:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,74404.328,73914.39,72869.881884,3,0.449,WIN,11
4613,2026-03-17 20:00:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,74153.734,74800.0,74360.0,73666.799538,3,0.433,WIN,4
4627,2026-03-17 23:30:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,74220.7636,74331.9888,73945.1,73449.997124,2,0.776,WIN,12
4647,2026-03-18 04:30:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,74546.772,74236.31,73641.892887,0,-1.0,LOSS,27
4654,2026-03-18 06:15:00,6,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,74164.066,74352.5396,74171.55,73528.939274,1,-0.776,LOSS,21
4659,2026-03-18 07:30:00,7,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,73860.01,74124.3432,73710.01,73294.899777,3,-0.039,LOSS,16
4675,2026-03-18 11:30:00,11,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,73876.3432,73113.08,73004.406361,0,-1.0,LOSS,1
4680,2026-03-18 12:45:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,72664.862,72361.24,71628.926643,0,-1.0,LOSS,6
4689,2026-03-18 15:00:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,71459.282,71073.24,70247.145425,1,0.111,TIMEOUT,60
4697,2026-03-18 17:00:00,17,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,71210.9512,71370.1524,71285.71,70378.330317,1,-0.719,LOSS,56
4710,2026-03-18 20:15:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,70889.2184,70989.0,69719.34811,1,-0.781,LOSS,44
4721,2026-03-18 23:00:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70966.74,71372.69,71160.93,70355.030264,1,-0.731,LOSS,32
4731,2026-03-19 01:30:00,1,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,70951.93,71188.4804,71134.47,70421.778326,2,-0.277,LOSS,22
4753,2026-03-19 07:00:00,7,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70728.82,70755.7514,69990.0,69954.208293,0,-1.0,LOSS,1
4762,2026-03-19 09:15:00,9,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,70006.497,70228.0,70265.41,69278.887173,2,-0.638,LOSS,14
4771,2026-03-19 11:30:00,11,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70424.1328,70538.74,70023.5,69523.744402,0,-1.0,LOSS,5
4777,2026-03-19 13:00:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,69482.1896,69094.99,68526.746561,4,2.094,WIN,60
4808,2026-03-19 20:45:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70188.4248,70463.172,70483.03,69482.277079,3,0.276,WIN,29
4815,2026-03-19 22:30:00,22,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70197.0488,70586.812,70066.78,69567.985094,3,0.783,WIN,12
4850,2026-03-20 07:15:00,7,BTCUSDT,15m,LONG,A,92.0,KEY_LEVEL,False,BULLISH_ENTRY,4,0.0,70393.198,70451.32,69649.347831,1,-0.072,WIN,1
4864,2026-03-20 10:45:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70311.0,70387.184,70611.68,69792.844362,1,-0.069,WIN,1
4875,2026-03-20 13:30:00,13,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,70319.12,70380.8456,70323.01,69792.785655,0,-1.0,LOSS,2
4880,2026-03-20 14:45:00,14,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,69589.38,0.0,69731.21,69053.95099,4,0.978,WIN,29
4891,2026-03-20 17:30:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69775.6364,69892.5464,69573.35,68753.870823,5,0.543,WIN,15
4897,2026-03-20 19:00:00,19,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69675.934,70071.81,69877.24,68869.946564,4,0.227,WIN,9
4927,2026-03-21 02:30:00,2,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70431.67,70670.8208,70708.13,70091.328696,1,-0.077,WIN,1
4932,2026-03-21 03:45:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70502.516,70756.7676,70657.35,70179.14826,2,0.168,WIN,1
4939,2026-03-21 05:30:00,5,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,70642.9972,70742.259,70779.8,70386.5891,0,-1.0,LOSS,43
4951,2026-03-21 08:30:00,8,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,0.0,70653.4568,70589.39,70177.164429,1,0.155,WIN,2
4979,2026-03-21 15:30:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70453.09,0.0,70616.2,70297.447308,0,-1.0,LOSS,5
4999,2026-03-21 20:30:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70365.7192,70439.2446,70481.14,70129.730029,1,-0.709,LOSS,10
5006,2026-03-21 22:15:00,22,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,0.0,70427.1404,70287.81,70014.229143,0,-1.0,LOSS,6
5013,2026-03-22 00:00:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,69653.7012,68690.35,68300.147831,0,-1.0,LOSS,46
5034,2026-03-22 05:15:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69303.3972,69426.4652,69175.82,68579.61713,1,-0.794,LOSS,12
5039,2026-03-22 06:30:00,6,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69257.2804,69366.6436,69197.95,68682.152818,1,-0.83,LOSS,7
5056,2026-03-22 10:45:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68750.27,68825.8724,68648.17,68080.36428,2,-0.541,LOSS,40
5061,2026-03-22 12:00:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,68330.154,68314.5,67639.093193,1,-0.756,LOSS,36
5081,2026-03-22 17:00:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68665.62,68883.3896,68823.98,68281.499947,0,-1.0,LOSS,8
5086,2026-03-22 18:15:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68671.294,68846.9804,68694.05,68256.692424,0,-1.0,LOSS,5
5096,2026-03-22 20:45:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68194.0,68426.8064,68176.46,67808.987641,0,-1.0,LOSS,1
5109,2026-03-23 00:00:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67993.94,68258.4366,67957.48,67046.858597,5,0.377,WIN,21
5114,2026-03-23 01:15:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67536.01,67900.0832,68091.54,66925.073587,4,0.4,WIN,39
5125,2026-03-23 04:00:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68107.0,68333.0048,68168.19,67294.881313,4,0.169,WIN,4
5136,2026-03-23 06:45:00,6,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,68295.2592,67874.19,66924.295586,4,0.611,WIN,17
5146,2026-03-23 09:15:00,9,BTCUSDT,15m,LONG,A,83.0,LVN,True,BULLISH_ENTRY,1,68406.81,68572.0944,68256.73,67375.372154,4,0.454,WIN,7
5159,2026-03-23 12:30:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69967.88,70083.0984,70719.04,68722.113336,0,0.0,TIMEOUT,60
5170,2026-03-23 15:15:00,15,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,70781.5324,71734.81,70900.13,69966.110817,0,0.0,TIMEOUT,60
5192,2026-03-23 20:45:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70696.0032,71174.4168,70915.59,69996.473334,2,0.125,WIN,13
5219,2026-03-24 03:30:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70448.9144,70670.8248,70489.98,69813.908563,2,0.278,WIN,14
5226,2026-03-24 05:15:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70247.91,70446.4916,70181.25,69509.635261,3,0.483,WIN,7
5256,2026-03-24 12:45:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70992.89,71177.7944,70956.48,70256.094079,1,-0.649,LOSS,3
5262,2026-03-24 14:15:00,14,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,70248.203,70000.41,68961.664279,1,-0.705,LOSS,13
5267,2026-03-24 15:30:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69686.8672,0.0,70058.12,69085.24693,1,-0.761,LOSS,8
5276,2026-03-24 17:45:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,69520.3372,69238.43,67982.147547,5,0.736,WIN,27
5298,2026-03-24 23:15:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70184.627,0.0,70748.6,69683.607003,1,0.146,WIN,5
5309,2026-03-25 02:00:00,2,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,70476.9,70878.3144,70609.08,69921.874128,3,0.275,WIN,9
5316,2026-03-25 03:45:00,3,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,70408.0,0.0,70716.7,70052.772363,1,0.283,WIN,2
5327,2026-03-25 06:30:00,6,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71077.7,71211.8268,71201.0,70613.237716,1,0.107,WIN,4
5353,2026-03-25 13:00:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71281.794,0.0,71708.42,70887.602514,1,0.04,WIN,2
5361,2026-03-25 15:00:00,15,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,71617.29,71578.4288,70825.25,70410.230724,3,1.169,WIN,58
5367,2026-03-25 16:30:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70832.0,0.0,71467.51,70485.786772,0,-1.0,LOSS,50
5384,2026-03-25 20:45:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70706.97,70914.558,71009.5,70173.364813,1,-0.599,LOSS,36
